well_id,ym,qgi_Mscfd,qo_STBd,qw_STBd,water_cut_frac,Pres_psi,GOR_scfSTB,Pwh_psi,Pbh_psi,glift_eff,mix_dens_lbft3,depth_ft,perm_mD,API_gravity,visc_cp
ND-003,2020-09,18.453666666666667,64.2,75.31666666666665,0.5388800000000001,3087.4833333333327,901.5166666666667,111.67000000000002,2902.2300000000005,3.774733333333334,57.07600000000001,9777.0,191.7,35.74,0.939
ND-003,2020-10,21.09387096774194,70.4967741935484,86.4516129032258,0.5536354838709677,3080.893548387097,894.1741935483869,114.00000000000004,2896.0354838709677,3.520451612903226,57.21806451612903,9786.1,193.9,35.87,0.988
ND-003,2020-11,14.801,54.74666666666666,70.00333333333334,0.5613833333333333,3075.2499999999995,895.9366666666665,118.5333333333333,2890.7466666666674,3.345666666666666,57.33166666666667,9816.3,202.7,35.63,0.929
ND-003,2020-12,17.513870967741937,55.319354838709685,75.11612903225806,0.5763258064516129,3072.032258064516,891.8129032258065,120.25161290322578,2887.716129032258,3.253354838709678,57.479354838709675,9828.4,179.0,35.53,1.034
ND-003,2021-01,91.04193548387096,134.36774193548388,189.36129032258063,0.5832322580645162,3071.832258064516,892.3709677419356,137.8354838709677,2887.5322580645166,1.4249354838709676,57.39645161290322,9773.3,189.0,35.94,0.895
ND-003,2021-02,102.68035714285715,126.88214285714287,181.77857142857138,0.5877750000000003,3064.0392857142856,901.3249999999999,139.4,2880.196428571428,1.1848214285714285,57.36,9779.7,194.3,35.56,0.919
ND-003,2021-03,104.61322580645162,124.80322580645161,179.62258064516124,0.5928516129032256,3060.612903225806,901.7000000000002,138.61290322580646,2876.9741935483876,1.155935483870968,57.36032258064515,9788.1,192.6,35.98,0.92
ND-003,2021-04,71.31333333333333,119.74666666666667,177.7833333333333,0.5991766666666666,3051.46,896.9099999999999,133.38333333333333,2868.3766666666666,1.6215333333333335,57.574333333333335,9804.3,199.1,35.49,0.961
ND-003,2021-05,25.614193548387092,64.96451612903226,98.42903225806451,0.6032612903225806,3055.670967741936,905.2870967741936,115.30322580645164,2872.3322580645154,2.766483870967742,57.74451612903227,9789.3,209.0,35.49,0.96
ND-003,2021-06,15.602333333333332,45.599999999999994,70.88666666666667,0.6084633333333332,3051.583333333334,896.7966666666669,110.99333333333333,2868.483333333334,2.7424333333333335,57.839666666666666,9783.0,189.8,35.99,0.954
ND-003,2021-07,21.539032258064516,56.622580645161285,87.08709677419353,0.6056709677419354,3042.632258064516,893.748387096774,114.7967741935484,2860.067741935484,2.677516129032258,57.786774193548396,9783.9,195.2,35.92,0.94
ND-003,2021-08,15.0,43.43548387096775,69.05483870967744,0.6132,3038.861290322581,893.0516129032259,111.26451612903226,2856.5354838709673,2.8957096774193536,57.892580645161296,9790.4,200.2,35.95,0.962
ND-003,2021-09,17.528333333333332,45.79,73.16666666666667,0.6128233333333334,3032.423333333333,891.7200000000001,112.24666666666666,2850.4766666666674,2.575866666666667,57.90566666666666,9791.9,195.2,36.11,0.977
ND-003,2021-10,24.840000000000003,60.79677419354837,95.82580645161293,0.6136193548387097,3027.706451612902,892.1258064516127,116.1838709677419,2846.048387096774,2.4494193548387098,57.86451612903226,9788.4,193.6,36.01,0.96
ND-003,2021-11,17.492666666666665,46.38999999999999,74.40333333333334,0.6174666666666667,3026.9099999999994,892.8999999999999,121.04333333333331,2845.3033333333324,2.664266666666666,57.90133333333334,9765.6,192.7,35.97,1.024
ND-003,2021-12,18.41032258064516,45.441935483870964,72.10645161290323,0.6131129032258066,3025.8806451612904,895.3129032258065,118.3967741935484,2844.3322580645163,2.5657741935483873,57.86096774193548,9780.6,202.0,35.73,0.952
ND-003,2022-01,64.85225806451614,105.11935483870967,165.2258064516129,0.6120806451612901,3016.512903225806,891.1032258064514,133.18387096774197,2835.51935483871,1.6240967741935488,57.72354838709676,9796.6,195.3,35.97,1.027
ND-003,2022-02,54.766428571428584,95.12499999999999,153.0285714285714,0.6143107142857142,3010.378571428572,892.4571428571429,132.01785714285717,2829.7642857142855,1.6628571428571426,57.81428571428571,9781.0,203.7,36.03,1.002
ND-003,2022-03,44.14612903225806,85.01290322580645,138.34193548387097,0.6186387096774194,3008.2709677419352,893.4903225806453,131.4516129032258,2827.7709677419352,1.9387741935483873,57.86580645161292,9778.4,199.5,35.52,0.989
ND-003,2022-04,68.60733333333334,102.23666666666666,160.9466666666667,0.6132133333333332,3002.5766666666664,897.1499999999999,135.45,2822.419999999999,1.4920000000000002,57.690999999999995,9763.1,194.3,35.84,0.979
ND-003,2022-05,17.98,43.84193548387098,71.47741935483873,0.6193935483870967,3000.4774193548387,890.6193548387095,110.0,2820.4451612903226,2.3982258064516127,57.94064516129032,9774.6,189.7,35.79,0.947
ND-003,2022-06,16.51,39.56666666666668,64.96333333333334,0.6200500000000001,2995.503333333333,896.2500000000001,111.30333333333334,2815.7899999999995,2.4918333333333327,57.934333333333335,9794.7,195.7,35.74,0.92
ND-003,2022-07,19.948387096774194,46.28387096774194,73.8741935483871,0.6150548387096775,2993.767741935484,901.4290322580642,113.88709677419355,2814.141935483871,2.429225806451613,57.85483870967742,9788.3,199.4,35.55,0.928
ND-003,2022-08,15.0,37.30645161290323,59.825806451612905,0.6172612903225806,2990.9580645161295,891.9677419354839,110.63225806451614,2811.5032258064516,2.4877741935483875,57.88354838709676,9784.7,194.2,35.46,0.963
ND-003,2022-09,16.561333333333334,39.00666666666667,63.38,0.6195233333333334,2981.4866666666667,893.9966666666667,111.17999999999999,2802.5999999999995,2.328533333333333,57.912666666666674,9799.6,193.7,36.03,0.955
ND-003,2022-10,18.56,42.98387096774193,68.74838709677421,0.6176999999999999,2975.787096774193,892.6516129032259,114.31935483870969,2797.2258064516122,2.3601935483870973,57.86645161290324,9793.1,198.7,36.11,0.931
ND-003,2022-11,14.5,35.36,57.59666666666667,0.6186933333333332,2968.476666666666,888.33,119.2733333333333,2790.3733333333325,2.318166666666666,57.93100000000001,9811.9,191.4,35.75,0.915
ND-003,2022-12,18.199032258064516,40.21290322580645,63.22258064516128,0.6128451612903225,2965.519354838709,891.7774193548388,120.0709677419355,2787.593548387097,2.370870967741936,57.820322580645154,9774.3,190.5,35.8,0.906
ND-003,2023-01,72.23838709677419,92.12580645161287,150.48709677419353,0.6207612903225808,2959.119354838709,895.3741935483872,134.09032258064516,2781.5677419354843,1.2790645161290322,57.73806451612904,9787.5,194.4,36.1,0.971
ND-003,2023-02,69.45392857142858,90.15357142857144,148.34285714285716,0.621482142857143,2955.014285714286,898.3750000000001,132.68928571428572,2777.7142857142853,1.3048214285714288,57.761785714285715,9786.7,194.6,35.66,0.996
ND-003,2023-03,56.66516129032258,80.34516129032258,131.58709677419355,0.6208225806451612,2955.487096774194,895.790322580645,129.44838709677418,2778.1580645161284,1.2580322580645162,57.80741935483871,9795.7,198.1,35.49,0.965
ND-003,2023-04,56.052,83.3733333333333,136.31000000000003,0.6189766666666667,2946.483333333334,898.9699999999998,132.81333333333333,2769.6900000000005,1.491366666666667,57.79099999999998,9788.7,193.3,35.51,0.924
ND-003,2023-05,22.016774193548386,43.87096774193548,71.19354838709677,0.6191645161290323,2946.8322580645167,900.8322580645159,113.83870967741936,2770.0258064516124,2.1231935483870963,57.87451612903225,9771.0,191.4,35.92,0.952
ND-003,2023-06,14.961,33.656666666666666,54.53333333333334,0.6188833333333332,2939.6533333333336,891.5666666666667,110.09666666666665,2763.2733333333326,1.9892666666666663,57.90466666666665,9781.9,198.5,36.25,0.961
ND-003,2023-07,20.835806451612903,42.46451612903226,68.23548387096774,0.6183612903225809,2937.4677419354834,892.7290322580644,114.16451612903224,2761.2225806451615,2.035774193548387,57.866451612903205,9812.4,195.3,35.82,0.938
ND-003,2023-08,15.0,32.9741935483871,54.67741935483872,0.6226806451612901,2934.1870967741943,895.8870967741937,111.25806451612904,2758.1322580645165,2.1982903225806454,57.940000000000005,9778.7,190.5,35.66,0.868
ND-003,2023-09,14.5,31.966666666666665,52.31666666666667,0.6191766666666668,2927.813333333333,892.2800000000001,109.10666666666665,2752.146666666667,2.093066666666667,57.915000000000006,9793.7,197.8,35.89,0.979
ND-003,2023-10,15.0,32.59354838709677,53.06129032258063,0.6188483870967744,2920.1612903225805,899.2838709677418,110.3451612903226,2744.9580645161286,2.1731935483870974,57.88387096774194,9790.5,194.8,35.78,0.907
ND-003,2023-11,15.0,31.969999999999995,52.16666666666667,0.62121,2919.2366666666667,895.6066666666668,117.74333333333334,2744.083333333333,2.131466666666667,57.88699999999999,9787.3,194.9,35.77,0.95
ND-003,2023-12,15.0,31.803225806451607,51.303225806451614,0.6188935483870966,2915.158064516129,900.3967741935484,118.22580645161291,2740.2516129032256,2.120516129032258,57.85064516129034,9805.8,193.2,36.09,0.959
ND-003,2024-01,62.91225806451613,79.8354838709677,129.85806451612905,0.619367741935484,2908.7645161290316,900.6806451612905,130.558064516129,2734.238709677419,1.2709354838709677,57.7141935483871,9783.1,190.4,35.66,0.967
ND-003,2024-02,51.55275862068966,72.95172413793105,118.5,0.6183068965517242,2909.6344827586204,897.4241379310345,131.04137931034484,2735.0482758620687,1.4211724137931032,57.753103448275866,9780.7,202.3,35.8,0.942
ND-003,2024-03,52.44290322580644,73.00322580645162,119.18064516129033,0.6194774193548389,2904.9483870967733,897.058064516129,129.9,2730.6612903225805,1.394,57.764838709677406,9790.6,191.0,35.87,1.002
ND-003,2024-04,46.86633333333334,67.01,110.64666666666668,0.62303,2900.3233333333333,890.0766666666667,129.49666666666667,2726.316666666666,1.4331,57.813,9792.2,183.1,35.84,0.954
ND-003,2024-05,18.212258064516128,35.064516129032256,57.793548387096756,0.6215000000000002,2893.4096774193554,896.7903225806451,111.01935483870965,2719.8161290322587,1.8880645161290321,57.88709677419353,9801.7,190.9,36.08,0.916
ND-003,2024-06,13.5,28.356666666666662,46.32,0.6195733333333333,2889.7000000000003,899.2966666666666,106.66999999999999,2716.316666666666,1.7904000000000002,57.88733333333334,9796.0,194.3,35.87,0.864
ND-003,2024-07,14.516129032258064,28.9741935483871,47.82903225806452,0.6226999999999999,2879.993548387097,900.6096774193549,109.44516129032259,2707.1903225806445,1.9021290322580644,57.90032258064517,9795.9,196.0,36.16,0.976
ND-003,2024-08,14.516129032258064,28.674193548387088,47.07096774193547,0.6217096774193548,2874.7967741935486,886.1548387096774,110.50645161290325,2702.312903225806,1.8817419354838716,57.903870967741945,9792.9,192.1,35.25,0.996
ND-003,2024-09,14.5,28.693333333333335,46.94333333333334,0.6209866666666668,2871.79,891.5300000000002,109.78000000000002,2699.486666666666,1.8810000000000002,57.88533333333333,9786.3,191.1,36.13,1.053
ND-003,2024-10,14.516129032258064,28.161290322580648,45.89677419354838,0.6199290322580643,2868.2451612903224,894.8354838709678,110.21290322580644,2696.151612903226,1.8474516129032261,57.860967741935475,9795.3,187.0,35.9,0.909
ND-003,2024-11,15.0,28.553333333333327,46.17666666666667,0.6190166666666668,2866.1666666666665,894.6533333333334,119.15333333333332,2694.1866666666674,1.903266666666667,57.832,9808.8,194.2,35.72,0.963
ND-003,2024-12,14.040000000000001,27.529032258064507,44.99032258064516,0.6195096774193549,2861.858064516129,897.3387096774194,116.4741935483871,2690.138709677419,1.775354838709677,57.87290322580646,9788.5,200.0,35.9,0.952
ND-004,2020-01,160.63870967741934,228.52903225806452,551.316129032258,0.7075225806451613,2477.612903225806,328.2645161290323,149.6967741935484,2328.9612903225807,1.3701935483870968,60.73290322580643,8397.8,554.4,25.07,2.621
ND-004,2020-02,174.01620689655172,203.28965517241375,585.5068965517241,0.742193103448276,2471.5310344827585,328.103448275862,151.91379310344828,2323.2517241379305,1.1679655172413794,60.96862068965518,8406.1,564.0,24.92,2.598
ND-004,2020-03,182.29548387096773,176.1193548387097,601.6354838709677,0.7739741935483873,2472.5193548387088,323.63870967741934,152.75806451612902,2324.158064516129,0.9725806451612902,61.19000000000002,8397.9,573.0,24.31,2.654
ND-004,2020-04,187.64133333333334,149.20666666666665,597.4966666666667,0.79971,2466.6666666666665,324.1366666666667,152.76666666666662,2318.663333333333,0.7641666666666668,61.37466666666667,8371.3,549.7,24.81,2.549
ND-004,2020-05,46.92,60.770967741935486,280.9193548387097,0.8257967741935481,2462.4193548387098,323.5483870967742,120.7032258064516,2314.6774193548385,1.2723225806451615,61.79612903225806,8384.1,571.7,24.91,2.762
ND-004,2020-06,18.331333333333337,24.390000000000004,135.96333333333334,0.8469666666666668,2463.9866666666667,322.8733333333333,113.33333333333331,2316.1433333333334,1.4010999999999998,61.963333333333345,8385.2,566.0,24.56,2.598
ND-004,2020-07,37.55032258064516,40.20322580645162,242.28387096774188,0.8597419354838709,2460.2322580645164,323.5741935483871,121.49677419354839,2312.629032258064,1.1717419354838707,62.03806451612901,8403.2,587.5,24.95,2.767
ND-004,2020-08,15.0,17.0258064516129,117.03225806451613,0.8740741935483872,2454.8612903225817,324.6935483870968,111.94516129032257,2307.574193548387,1.134838709677419,62.15161290322581,8380.6,575.6,24.98,2.647
ND-004,2020-09,22.502666666666666,19.160000000000004,147.70333333333332,0.8829366666666669,2452.106666666666,327.9,111.04666666666667,2304.9800000000005,1.0128333333333333,62.21066666666666,8405.9,566.6,25.23,2.798
ND-004,2020-10,33.862258064516126,26.648387096774197,219.94516129032255,0.892948387096774,2450.9548387096775,323.55806451612904,117.45483870967742,2303.9032258064517,0.8171935483870967,62.27806451612903,8390.9,566.3,25.34,2.61
ND-004,2020-11,15.0,12.603333333333333,114.59999999999998,0.9011433333333332,2446.4400000000005,325.0266666666666,120.27999999999999,2299.663333333333,0.8404666666666665,62.35033333333334,8393.5,574.8,24.81,2.684
ND-004,2020-12,22.738709677419354,14.367741935483872,142.68387096774194,0.9075709677419357,2438.88064516129,326.0580645161291,120.68709677419355,2292.551612903226,0.7278387096774195,62.392258064516135,8394.1,565.4,25.24,2.834
ND-004,2021-01,141.0616129032258,50.945161290322574,559.0709677419355,0.9165225806451612,2431.5064516129037,320.96129032258057,146.8,2285.6096774193547,0.3609677419354839,62.27516129032258,8388.7,565.7,24.82,2.686
ND-004,2021-02,141.74464285714285,47.164285714285725,538.9392857142857,0.9192821428571428,2434.9214285714284,324.99285714285713,144.7035714285714,2288.817857142857,0.31857142857142856,62.28321428571429,8403.1,557.4,24.8,2.73
ND-004,2021-03,139.14709677419356,43.88709677419356,513.4032258064515,0.9216903225806452,2429.025806451613,324.64838709677423,142.00322580645164,2283.3,0.29190322580645167,62.29935483870968,8402.5,557.0,24.37,2.723
ND-004,2021-04,162.58133333333336,41.516666666666666,528.2133333333334,0.9276800000000001,2426.5,326.29333333333335,147.12,2280.9199999999996,0.24520000000000008,62.26599999999999,8390.0,564.8,24.77,2.557
ND-004,2021-05,48.91483870967742,20.429032258064513,250.67419354838705,0.9257838709677421,2425.2000000000003,322.62903225806446,121.39677419354838,2279.680645161291,0.4819032258064516,62.461935483870946,8382.4,567.9,24.46,2.613
ND-004,2021-06,18.755333333333333,9.439999999999998,115.74,0.9257866666666665,2418.2033333333334,323.5433333333333,112.25000000000003,2273.12,0.5435333333333332,62.50666666666665,8404.7,567.0,24.32,2.688
ND-004,2021-07,37.85322580645162,15.719354838709673,209.91935483870967,0.931796774193548,2414.425806451613,327.758064516129,118.86451612903227,2269.5612903225806,0.44541935483870965,62.51129032258062,8398.5,556.9,24.84,2.5
ND-004,2021-08,15.0,6.800000000000002,99.51290322580645,0.9362612903225807,2407.2838709677426,325.4774193548386,110.9193548387097,2262.8516129032255,0.4530645161290322,62.57225806451613,8407.6,568.5,24.64,2.493
ND-004,2021-09,22.05366666666667,8.886666666666667,124.67999999999999,0.9314733333333334,2410.6233333333334,325.6233333333333,112.5133333333333,2265.9900000000002,0.47020000000000006,62.532,8389.1,571.5,24.97,2.546
ND-004,2021-10,35.155806451612904,13.209677419354842,186.52903225806452,0.9336096774193549,2406.1838709677418,326.03225806451627,116.74838709677421,2261.8161290322582,0.41661290322580635,62.51548387096773,8404.5,568.5,24.74,2.683
ND-004,2021-11,14.0,6.473333333333333,95.06666666666666,0.9358066666666668,2399.436666666667,324.34666666666664,118.20333333333335,2255.486666666666,0.40153333333333335,62.58166666666667,8384.3,560.9,25.02,2.688
ND-004,2021-12,22.01967741935484,7.65483870967742,115.28064516129031,0.9353000000000001,2395.716129032258,327.49999999999994,117.88387096774193,2251.974193548387,0.40880645161290324,62.53967741935483,8382.7,561.0,24.57,2.702
ND-004,2022-01,130.6677419354839,31.106451612903225,432.4806451612903,0.9332032258064514,2393.4774193548383,324.2516129032258,142.0516129032258,2249.8612903225808,0.22961290322580646,62.32258064516129,8408.6,554.2,24.64,2.671
ND-004,2022-02,125.89357142857145,28.78214285714285,419.0892857142857,0.9356642857142858,2396.2607142857137,322.67857142857144,141.7214285714286,2252.4892857142863,0.2189285714285714,62.3457142857143,8412.5,564.4,24.89,2.586
ND-004,2022-03,123.78064516129031,27.27741935483871,413.61612903225796,0.9380419354838709,2381.2451612903224,323.4161290322581,142.66129032258064,2238.370967741936,0.22083870967741934,62.34838709677419,8388.0,556.7,24.68,2.694
ND-004,2022-04,120.55933333333337,26.516666666666666,406.75333333333344,0.9389466666666666,2380.76,325.35333333333335,141.92999999999998,2237.923333333333,0.2195666666666667,62.354333333333344,8381.9,556.5,24.89,2.655
ND-004,2022-05,35.94258064516129,10.638709677419353,170.2870967741936,0.9426580645161289,2376.6741935483874,324.5709677419355,118.2,2234.0612903225806,0.29919354838709683,62.55806451612906,8394.7,558.6,24.59,2.615
ND-004,2022-06,16.74833333333333,6.4433333333333325,91.90333333333334,0.9351900000000001,2377.376666666666,326.3066666666667,109.57333333333331,2234.733333333333,0.3532333333333334,62.529333333333355,8403.7,567.1,24.68,2.709
ND-004,2022-07,30.22935483870968,9.935483870967746,140.3032258064516,0.9354483870967741,2371.735483870969,328.75806451612897,117.22580645161288,2229.4354838709683,0.3467096774193549,62.47387096774195,8379.1,562.1,24.74,2.629
ND-004,2022-08,14.516129032258064,5.058064516129032,80.02580645161291,0.9408322580645163,2370.645161290322,324.43870967741935,109.43548387096777,2228.4,0.3309032258064517,62.55451612903226,8380.0,575.1,25.15,2.624
ND-004,2022-09,18.598333333333333,6.35,96.92666666666668,0.9374999999999999,2362.9,325.2133333333333,108.60666666666667,2221.1233333333334,0.321,62.54633333333335,8392.3,563.5,24.94,2.583
ND-004,2022-10,27.631290322580647,8.170967741935483,127.27741935483866,0.9393999999999999,2362.38064516129,326.2870967741935,116.89032258064515,2220.6451612903224,0.3131612903225806,62.49838709677419,8383.0,565.8,24.59,2.733
ND-004,2022-11,18.23633333333333,5.853333333333334,92.19666666666666,0.9401033333333334,2359.916666666667,324.72666666666663,121.32,2218.3266666666673,0.3233666666666667,62.523333333333326,8387.9,578.4,24.48,2.538
ND-004,2022-12,21.441612903225806,6.3903225806451625,100.06129032258065,0.9405548387096774,2356.9451612903226,324.0516129032257,120.59677419354837,2215.525806451613,0.28493548387096773,62.52935483870968,8404.0,560.8,24.85,2.678
ND-004,2023-01,79.25225806451614,17.5,282.77096774193546,0.9419032258064516,2351.1354838709676,327.37741935483865,136.17096774193547,2210.074193548387,0.21290322580645163,62.408709677419345,8412.8,570.1,24.86,2.494
ND-004,2023-02,73.37678571428572,17.175,267.675,0.9394214285714283,2348.160714285714,325.20357142857137,136.53214285714284,2207.2785714285715,0.23492857142857143,62.39321428571429,8408.4,562.9,25.03,2.691
ND-004,2023-03,64.54193548387096,15.029032258064513,238.96451612903226,0.9407709677419356,2341.6322580645165,324.14516129032245,133.741935483871,2201.13870967742,0.2244193548387097,62.42258064516129,8400.9,568.9,25.16,2.747
ND-004,2023-04,93.26700000000001,18.269999999999996,294.2533333333332,0.9409499999999997,2342.316666666666,323.7033333333333,137.21666666666667,2201.7833333333333,0.1878333333333333,62.35633333333333,8418.3,564.5,24.84,2.539
ND-004,2023-05,27.6741935483871,7.05483870967742,114.61935483870968,0.9424193548387095,2336.7741935483873,323.58709677419347,113.48387096774195,2196.5677419354847,0.27006451612903226,62.48870967741935,8393.8,561.6,24.98,2.596
ND-004,2023-06,17.45266666666667,4.746666666666668,74.96,0.9396633333333333,2336.296666666666,327.65333333333336,111.88666666666668,2196.1299999999997,0.2906333333333333,62.467000000000006,8394.7,572.6,24.87,2.686
ND-004,2023-07,30.61290322580645,7.532258064516127,121.45483870967745,0.942538709677419,2328.6064516129027,325.7258064516129,116.16774193548386,2188.883870967742,0.2408709677419355,62.47387096774193,8390.7,566.7,24.96,2.648
ND-004,2023-08,15.0,4.212903225806452,65.93548387096776,0.9397096774193548,2328.6516129032257,322.6741935483871,109.83225806451615,2188.91935483871,0.2809677419354839,62.47322580645162,8384.0,564.9,24.8,2.477
ND-004,2023-09,14.5,4.163333333333333,65.25999999999999,0.9402033333333333,2323.186666666667,324.07666666666665,109.69333333333331,2183.8,0.2685333333333333,62.48199999999999,8394.7,561.4,24.88,2.807
ND-004,2023-10,15.0,4.1806451612903235,63.990322580645156,0.9384387096774196,2323.3483870967743,323.67419354838705,110.47741935483872,2183.951612903226,0.27916129032258064,62.44967741935485,8404.7,562.8,24.84,2.721
ND-004,2023-11,15.0,4.316666666666666,62.696666666666665,0.9358766666666667,2319.0199999999995,326.6333333333333,117.67666666666663,2179.873333333334,0.2875666666666667,62.41666666666668,8395.0,561.7,24.66,2.682
ND-004,2023-12,15.0,4.129032258064516,61.83225806451614,0.9374580645161288,2317.087096774194,320.6645161290323,118.71935483870966,2178.064516129032,0.27545161290322584,62.43354838709677,8397.7,562.7,24.85,2.593
ND-004,2024-01,90.54677419354839,15.093548387096778,248.14516129032265,0.9428096774193548,2314.493548387097,324.99999999999994,134.7548387096774,2175.616129032258,0.16167741935483873,62.29032258064516,8397.8,572.3,24.96,2.705
ND-004,2024-02,87.75896551724139,16.144827586206898,245.2965517241379,0.9376862068965516,2304.906896551725,322.9103448275862,136.84137931034485,2166.6241379310345,0.1849655172413793,62.254137931034485,8388.2,560.0,24.95,2.657
ND-004,2024-03,79.05258064516133,14.283870967741938,222.2741935483871,0.9404258064516129,2301.732258064516,321.4870967741935,133.52903225806452,2163.635483870968,0.174,62.2883870967742,8396.2,555.9,25.03,2.611
ND-004,2024-04,67.01166666666667,12.676666666666666,198.14333333333335,0.9401600000000001,2302.003333333333,327.33666666666664,131.68999999999997,2163.866666666667,0.1665,62.33566666666665,8399.4,563.3,24.85,2.719
ND-004,2024-05,24.98225806451613,6.006451612903224,91.50967741935487,0.9386225806451614,2294.9129032258065,327.1645161290323,114.01935483870965,2157.2129032258067,0.2261935483870968,62.40903225806452,8397.4,565.7,24.73,2.575
ND-004,2024-06,14.5,3.713333333333333,56.53333333333334,0.9384766666666665,2293.206666666667,326.43333333333334,108.53333333333332,2155.6099999999997,0.23933333333333334,62.409,8396.3,563.3,24.61,2.743
ND-004,2024-07,14.516129032258064,3.6225806451612903,55.10322580645162,0.9381806451612903,2290.5548387096774,323.8129032258065,110.20967741935482,2153.129032258064,0.23493548387096774,62.39967741935485,8417.3,561.0,24.86,2.624
ND-004,2024-08,15.0,3.5096774193548383,54.30645161290322,0.9397741935483872,2283.1129032258063,324.93225806451613,110.58709677419353,2146.132258064516,0.23338709677419353,62.38548387096775,8404.4,564.3,24.61,2.835
ND-004,2024-09,14.0,3.4833333333333334,53.913333333333334,0.9393866666666665,2280.513333333333,326.34666666666664,106.09666666666668,2143.686666666667,0.22066666666666673,62.41566666666667,8387.1,567.9,24.48,2.702
ND-004,2024-10,14.516129032258064,3.2645161290322586,52.92258064516129,0.942325806451613,2279.2290322580643,324.0645161290322,108.44193548387098,2142.470967741935,0.2100967741935484,62.40870967741937,8400.5,554.0,24.77,2.753
ND-004,2024-11,14.0,3.443333333333333,51.42666666666666,0.93753,2278.14,323.2166666666666,115.55333333333331,2141.4366666666665,0.21856666666666663,62.382333333333335,8390.1,581.0,24.76,2.671
ND-004,2024-12,14.03225806451613,3.3,51.570967741935476,0.9396193548387097,2272.4709677419355,322.46774193548384,115.53225806451611,2136.138709677419,0.2060645161290323,62.39903225806453,8402.0,553.9,24.85,2.704
ND-005,2020-01,118.95903225806451,249.758064516129,262.9225806451613,0.5114032258064516,2786.993548387097,581.6741935483873,142.2709677419355,2619.7838709677426,1.93941935483871,57.900000000000006,9488.0,343.7,30.82,1.64
ND-005,2020-02,128.68068965517242,228.77241379310342,284.70000000000005,0.5562379310344826,2778.672413793104,585.0206896551725,142.93448275862067,2611.9517241379303,1.7065172413793102,58.261379310344815,9487.7,348.1,30.81,1.644
ND-005,2020-03,127.6306451612903,201.88064516129032,311.28064516129035,0.6060000000000002,2773.896774193549,582.0774193548389,143.08387096774194,2607.467741935484,1.5250322580645161,58.761290322580635,9507.4,348.8,30.73,1.733
ND-005,2020-04,105.92166666666668,171.1833333333333,304.56000000000006,0.6414066666666667,2773.456666666666,581.9333333333333,139.91333333333336,2607.0566666666664,1.4886666666666664,59.13066666666666,9498.6,339.6,30.77,1.723
ND-005,2020-05,33.772580645161284,81.01612903225808,160.60967741935477,0.6708451612903226,2771.4161290322577,580.8709677419355,119.43225806451613,2605.125806451613,2.4253225806451613,59.53677419354839,9488.3,343.2,30.14,1.737
ND-005,2020-06,18.293666666666663,44.55333333333332,100.45666666666668,0.6941533333333332,2763.503333333333,584.7533333333334,112.87333333333336,2597.6933333333336,2.6794333333333338,59.768333333333324,9494.1,339.8,30.39,1.662
ND-005,2020-07,34.710967741935484,68.69032258064516,166.52580645161288,0.7128064516129032,2760.9612903225807,585.3548387096776,117.58709677419353,2595.306451612904,2.146741935483871,59.90709677419355,9481.2,344.0,30.45,1.587
ND-005,2020-08,14.516129032258064,34.34193548387097,93.50967741935484,0.7329225806451615,2752.2580645161293,589.8064516129033,112.01290322580644,2587.129032258065,2.23883870967742,60.11645161290324,9488.5,339.5,30.38,1.616
ND-005,2020-09,20.757333333333335,38.11,112.88333333333335,0.7465833333333332,2750.623333333334,582.4066666666664,112.05666666666666,2585.5833333333326,2.0354,60.26133333333333,9487.3,349.8,30.84,1.772
ND-005,2020-10,32.31096774193548,52.445161290322574,166.7096774193548,0.7620967741935483,2750.9516129032263,593.0580645161292,116.94838709677418,2585.890322580645,1.7839677419354838,60.36161290322581,9475.0,343.1,30.52,1.635
ND-005,2020-11,15.0,28.453333333333333,95.92333333333333,0.7702933333333335,2739.976666666668,591.63,118.08666666666666,2575.56,1.8967333333333336,60.477,9506.0,338.6,30.44,1.615
ND-005,2020-12,20.382903225806455,31.187096774193552,111.71935483870966,0.7823161290322579,2740.68064516129,586.241935483871,122.50645161290323,2576.245161290323,1.666741935483871,60.58483870967742,9475.5,335.9,30.59,1.674
ND-005,2021-01,93.6709677419355,91.95483870967745,330.27419354838713,0.7827064516129034,2732.993548387097,585.3548387096773,140.11612903225807,2569.0225806451617,0.9846129032258065,60.43709677419354,9483.2,336.9,30.37,1.753
ND-005,2021-02,76.9982142857143,81.97142857142856,303.68571428571437,0.7875571428571428,2732.628571428571,583.975,139.56428571428577,2568.6607142857138,1.0655357142857143,60.51999999999999,9500.2,338.5,30.75,1.741
ND-005,2021-03,79.53354838709677,78.6225806451613,305.8677419354839,0.7952612903225809,2726.9548387096775,581.6193548387097,137.69677419354844,2563.3387096774195,0.9536774193548387,60.60129032258064,9482.8,342.7,30.95,1.685
ND-005,2021-04,127.19566666666667,86.49999999999999,343.6199999999999,0.7985000000000001,2724.833333333334,584.7233333333331,141.66666666666663,2561.3366666666675,0.6816333333333335,60.48533333333334,9493.9,333.7,30.68,1.79
ND-005,2021-05,40.541290322580636,43.30322580645159,176.44193548387096,0.8021258064516131,2721.374193548387,580.7903225806454,120.48064516129033,2558.0967741935483,1.2891290322580644,60.72645161290323,9479.5,340.6,30.64,1.697
